backend_name,case_id,base_sample_id,attempt_id,candidate_id,candidate_index,candidate_path,candidate_readable,fixed_structure_match_success,anchor_integrity,old_clash_resolved,no_new_severe_clash,reliable_repair_success,failure_stage,failure_reason,verifier_failure_reasons
diffsbdd_conditional_inpainting,case_001457,complex_crossdocked_000030,diffsbdd_conditional_inpainting:pocket:case_001457,diffsbdd_conditional_inpainting:pocket:case_001457:002,2,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_001457/diffsbdd_pocket_candidate_002.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=9:Z=15,
diffsbdd_conditional_inpainting,case_001457,complex_crossdocked_000030,diffsbdd_conditional_inpainting:pocket:case_001457,diffsbdd_conditional_inpainting:pocket:case_001457:003,3,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_001457/diffsbdd_pocket_candidate_003.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=9:Z=15,
diffsbdd_conditional_inpainting,case_001457,complex_crossdocked_000030,diffsbdd_conditional_inpainting:pocket:case_001457,diffsbdd_conditional_inpainting:pocket:case_001457:004,4,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_001457/diffsbdd_pocket_candidate_004.sdf,True,True,True,False,False,False,adapter,generated_atom_element_mismatch:old_atom=9:Z=15,
diffsbdd_conditional_inpainting,case_001457,complex_crossdocked_000030,diffsbdd_conditional_inpainting:pocket:case_001457,diffsbdd_conditional_inpainting:pocket:case_001457:005,5,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_001457/diffsbdd_pocket_candidate_005.sdf,True,True,True,False,False,False,adapter,generated_atom_element_mismatch:old_atom=9:Z=15,
diffsbdd_conditional_inpainting,case_001457,complex_crossdocked_000030,diffsbdd_conditional_inpainting:pocket:case_001457,diffsbdd_conditional_inpainting:pocket:case_001457:006,6,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_001457/diffsbdd_pocket_candidate_006.sdf,True,True,True,False,False,False,adapter,generated_atom_element_mismatch:old_atom=9:Z=15,
diffsbdd_conditional_inpainting,case_001457,complex_crossdocked_000030,diffsbdd_conditional_inpainting:pocket:case_001457,diffsbdd_conditional_inpainting:pocket:case_001457:007,7,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_001457/diffsbdd_pocket_candidate_007.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=9:Z=15,
diffsbdd_conditional_inpainting,case_001457,complex_crossdocked_000030,diffsbdd_conditional_inpainting:pocket:case_001457,diffsbdd_conditional_inpainting:pocket:case_001457:008,8,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_001457/diffsbdd_pocket_candidate_008.sdf,True,True,True,False,False,False,adapter,generated_atom_element_mismatch:old_atom=9:Z=15,
diffsbdd_conditional_inpainting,case_001316,complex_crossdocked_000026,diffsbdd_conditional_inpainting:ligand:case_001316,diffsbdd_conditional_inpainting:ligand:case_001316:001,1,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_001316/diffsbdd_ligand_candidate_001.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=22:Z=8,
diffsbdd_conditional_inpainting,case_001316,complex_crossdocked_000026,diffsbdd_conditional_inpainting:ligand:case_001316,diffsbdd_conditional_inpainting:ligand:case_001316:002,2,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_001316/diffsbdd_ligand_candidate_002.sdf,True,True,False,True,True,False,reliable_criteria,anchor_integrity,
diffsbdd_conditional_inpainting,case_001316,complex_crossdocked_000026,diffsbdd_conditional_inpainting:ligand:case_001316,diffsbdd_conditional_inpainting:ligand:case_001316:003,3,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_001316/diffsbdd_ligand_candidate_003.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=21:Z=6,
diffsbdd_conditional_inpainting,case_001316,complex_crossdocked_000026,diffsbdd_conditional_inpainting:ligand:case_001316,diffsbdd_conditional_inpainting:ligand:case_001316:004,4,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_001316/diffsbdd_ligand_candidate_004.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=21:Z=6,
diffsbdd_conditional_inpainting,case_001316,complex_crossdocked_000026,diffsbdd_conditional_inpainting:ligand:case_001316,diffsbdd_conditional_inpainting:ligand:case_001316:005,5,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_001316/diffsbdd_ligand_candidate_005.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=21:Z=6,
diffsbdd_conditional_inpainting,case_001316,complex_crossdocked_000026,diffsbdd_conditional_inpainting:ligand:case_001316,diffsbdd_conditional_inpainting:ligand:case_001316:006,6,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_001316/diffsbdd_ligand_candidate_006.sdf,True,True,False,True,True,False,reliable_criteria,anchor_integrity,
diffsbdd_conditional_inpainting,case_001316,complex_crossdocked_000026,diffsbdd_conditional_inpainting:ligand:case_001316,diffsbdd_conditional_inpainting:ligand:case_001316:007,7,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_001316/diffsbdd_ligand_candidate_007.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=22:Z=8,
diffsbdd_conditional_inpainting,case_001316,complex_crossdocked_000026,diffsbdd_conditional_inpainting:ligand:case_001316,diffsbdd_conditional_inpainting:ligand:case_001316:008,8,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_001316/diffsbdd_ligand_candidate_008.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=21:Z=6,
diffsbdd_conditional_inpainting,case_001316,complex_crossdocked_000026,diffsbdd_conditional_inpainting:pocket:case_001316,diffsbdd_conditional_inpainting:pocket:case_001316:001,1,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_001316/diffsbdd_pocket_candidate_001.sdf,True,True,False,True,True,False,reliable_criteria,anchor_integrity,
diffsbdd_conditional_inpainting,case_001316,complex_crossdocked_000026,diffsbdd_conditional_inpainting:pocket:case_001316,diffsbdd_conditional_inpainting:pocket:case_001316:002,2,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_001316/diffsbdd_pocket_candidate_002.sdf,True,True,False,True,True,False,reliable_criteria,anchor_integrity,
diffsbdd_conditional_inpainting,case_001316,complex_crossdocked_000026,diffsbdd_conditional_inpainting:pocket:case_001316,diffsbdd_conditional_inpainting:pocket:case_001316:003,3,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_001316/diffsbdd_pocket_candidate_003.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=22:Z=8,
diffsbdd_conditional_inpainting,case_001316,complex_crossdocked_000026,diffsbdd_conditional_inpainting:pocket:case_001316,diffsbdd_conditional_inpainting:pocket:case_001316:004,4,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_001316/diffsbdd_pocket_candidate_004.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=22:Z=8,
diffsbdd_conditional_inpainting,case_001316,complex_crossdocked_000026,diffsbdd_conditional_inpainting:pocket:case_001316,diffsbdd_conditional_inpainting:pocket:case_001316:005,5,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_001316/diffsbdd_pocket_candidate_005.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=22:Z=8,
diffsbdd_conditional_inpainting,case_001316,complex_crossdocked_000026,diffsbdd_conditional_inpainting:pocket:case_001316,diffsbdd_conditional_inpainting:pocket:case_001316:006,6,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_001316/diffsbdd_pocket_candidate_006.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=22:Z=8,
diffsbdd_conditional_inpainting,case_001316,complex_crossdocked_000026,diffsbdd_conditional_inpainting:pocket:case_001316,diffsbdd_conditional_inpainting:pocket:case_001316:007,7,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_001316/diffsbdd_pocket_candidate_007.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=22:Z=8,
diffsbdd_conditional_inpainting,case_001316,complex_crossdocked_000026,diffsbdd_conditional_inpainting:pocket:case_001316,diffsbdd_conditional_inpainting:pocket:case_001316:008,8,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_001316/diffsbdd_pocket_candidate_008.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=22:Z=8,
diffsbdd_conditional_inpainting,case_000707,complex_crossdocked_000019,diffsbdd_conditional_inpainting:ligand:case_000707,diffsbdd_conditional_inpainting:ligand:case_000707:001,1,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_000707/diffsbdd_ligand_candidate_001.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=21:Z=6,
diffsbdd_conditional_inpainting,case_000707,complex_crossdocked_000019,diffsbdd_conditional_inpainting:ligand:case_000707,diffsbdd_conditional_inpainting:ligand:case_000707:002,2,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_000707/diffsbdd_ligand_candidate_002.sdf,True,True,True,False,False,False,adapter,generated_atom_element_mismatch:old_atom=22:Z=6,
diffsbdd_conditional_inpainting,case_000707,complex_crossdocked_000019,diffsbdd_conditional_inpainting:ligand:case_000707,diffsbdd_conditional_inpainting:ligand:case_000707:003,3,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_000707/diffsbdd_ligand_candidate_003.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=22:Z=6,
diffsbdd_conditional_inpainting,case_000707,complex_crossdocked_000019,diffsbdd_conditional_inpainting:ligand:case_000707,diffsbdd_conditional_inpainting:ligand:case_000707:004,4,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_000707/diffsbdd_ligand_candidate_004.sdf,True,True,True,False,False,False,adapter,generated_atom_element_mismatch:old_atom=22:Z=6,
diffsbdd_conditional_inpainting,case_000707,complex_crossdocked_000019,diffsbdd_conditional_inpainting:ligand:case_000707,diffsbdd_conditional_inpainting:ligand:case_000707:005,5,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_000707/diffsbdd_ligand_candidate_005.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=21:Z=6,
diffsbdd_conditional_inpainting,case_000707,complex_crossdocked_000019,diffsbdd_conditional_inpainting:ligand:case_000707,diffsbdd_conditional_inpainting:ligand:case_000707:006,6,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_000707/diffsbdd_ligand_candidate_006.sdf,True,True,True,False,False,False,adapter,generated_atom_element_mismatch:old_atom=21:Z=6,
diffsbdd_conditional_inpainting,case_000707,complex_crossdocked_000019,diffsbdd_conditional_inpainting:ligand:case_000707,diffsbdd_conditional_inpainting:ligand:case_000707:007,7,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_000707/diffsbdd_ligand_candidate_007.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=22:Z=6,
diffsbdd_conditional_inpainting,case_000707,complex_crossdocked_000019,diffsbdd_conditional_inpainting:ligand:case_000707,diffsbdd_conditional_inpainting:ligand:case_000707:008,8,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_000707/diffsbdd_ligand_candidate_008.sdf,True,True,True,False,False,False,adapter,generated_atom_element_mismatch:old_atom=22:Z=6,
diffsbdd_conditional_inpainting,case_000707,complex_crossdocked_000019,diffsbdd_conditional_inpainting:pocket:case_000707,diffsbdd_conditional_inpainting:pocket:case_000707:001,1,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_000707/diffsbdd_pocket_candidate_001.sdf,True,True,True,False,False,False,adapter,generated_atom_element_mismatch:old_atom=22:Z=6,
diffsbdd_conditional_inpainting,case_000707,complex_crossdocked_000019,diffsbdd_conditional_inpainting:pocket:case_000707,diffsbdd_conditional_inpainting:pocket:case_000707:002,2,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_000707/diffsbdd_pocket_candidate_002.sdf,True,True,True,False,False,False,adapter,generated_atom_element_mismatch:old_atom=22:Z=6,
diffsbdd_conditional_inpainting,case_000707,complex_crossdocked_000019,diffsbdd_conditional_inpainting:pocket:case_000707,diffsbdd_conditional_inpainting:pocket:case_000707:003,3,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_000707/diffsbdd_pocket_candidate_003.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=22:Z=6,
diffsbdd_conditional_inpainting,case_000707,complex_crossdocked_000019,diffsbdd_conditional_inpainting:pocket:case_000707,diffsbdd_conditional_inpainting:pocket:case_000707:004,4,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_000707/diffsbdd_pocket_candidate_004.sdf,True,True,True,False,False,False,adapter,generated_atom_element_mismatch:old_atom=22:Z=6,
diffsbdd_conditional_inpainting,case_000707,complex_crossdocked_000019,diffsbdd_conditional_inpainting:pocket:case_000707,diffsbdd_conditional_inpainting:pocket:case_000707:005,5,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_000707/diffsbdd_pocket_candidate_005.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=21:Z=6,
diffsbdd_conditional_inpainting,case_000707,complex_crossdocked_000019,diffsbdd_conditional_inpainting:pocket:case_000707,diffsbdd_conditional_inpainting:pocket:case_000707:006,6,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_000707/diffsbdd_pocket_candidate_006.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=22:Z=6,
diffsbdd_conditional_inpainting,case_000707,complex_crossdocked_000019,diffsbdd_conditional_inpainting:pocket:case_000707,diffsbdd_conditional_inpainting:pocket:case_000707:007,7,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_000707/diffsbdd_pocket_candidate_007.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=22:Z=6,
diffsbdd_conditional_inpainting,case_000707,complex_crossdocked_000019,diffsbdd_conditional_inpainting:pocket:case_000707,diffsbdd_conditional_inpainting:pocket:case_000707:008,8,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_000707/diffsbdd_pocket_candidate_008.sdf,True,True,True,False,False,False,adapter,generated_atom_element_mismatch:old_atom=23:Z=6,
diffsbdd_conditional_inpainting,case_002282,complex_crossdocked_000045,diffsbdd_conditional_inpainting:ligand:case_002282,diffsbdd_conditional_inpainting:ligand:case_002282:001,1,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_002282/diffsbdd_ligand_candidate_001.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=31:Z=8,
diffsbdd_conditional_inpainting,case_002282,complex_crossdocked_000045,diffsbdd_conditional_inpainting:ligand:case_002282,diffsbdd_conditional_inpainting:ligand:case_002282:002,2,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_002282/diffsbdd_ligand_candidate_002.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=34:Z=9,
diffsbdd_conditional_inpainting,case_002282,complex_crossdocked_000045,diffsbdd_conditional_inpainting:ligand:case_002282,diffsbdd_conditional_inpainting:ligand:case_002282:003,3,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_002282/diffsbdd_ligand_candidate_003.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=33:Z=9,
diffsbdd_conditional_inpainting,case_002282,complex_crossdocked_000045,diffsbdd_conditional_inpainting:ligand:case_002282,diffsbdd_conditional_inpainting:ligand:case_002282:004,4,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_002282/diffsbdd_ligand_candidate_004.sdf,True,True,True,False,False,False,adapter,generated_atom_element_mismatch:old_atom=31:Z=8,
diffsbdd_conditional_inpainting,case_002282,complex_crossdocked_000045,diffsbdd_conditional_inpainting:ligand:case_002282,diffsbdd_conditional_inpainting:ligand:case_002282:005,5,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_002282/diffsbdd_ligand_candidate_005.sdf,True,True,True,False,False,False,adapter,generated_atom_element_mismatch:old_atom=31:Z=8,
diffsbdd_conditional_inpainting,case_002282,complex_crossdocked_000045,diffsbdd_conditional_inpainting:ligand:case_002282,diffsbdd_conditional_inpainting:ligand:case_002282:006,6,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_002282/diffsbdd_ligand_candidate_006.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=33:Z=9,
diffsbdd_conditional_inpainting,case_002282,complex_crossdocked_000045,diffsbdd_conditional_inpainting:ligand:case_002282,diffsbdd_conditional_inpainting:ligand:case_002282:007,7,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_002282/diffsbdd_ligand_candidate_007.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=31:Z=8,
diffsbdd_conditional_inpainting,case_002282,complex_crossdocked_000045,diffsbdd_conditional_inpainting:ligand:case_002282,diffsbdd_conditional_inpainting:ligand:case_002282:008,8,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_002282/diffsbdd_ligand_candidate_008.sdf,True,True,True,False,False,False,adapter,generated_atom_element_mismatch:old_atom=31:Z=8,
diffsbdd_conditional_inpainting,case_002282,complex_crossdocked_000045,diffsbdd_conditional_inpainting:pocket:case_002282,diffsbdd_conditional_inpainting:pocket:case_002282:001,1,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_002282/diffsbdd_pocket_candidate_001.sdf,True,True,True,False,False,False,adapter,generated_atom_element_mismatch:old_atom=33:Z=9,
diffsbdd_conditional_inpainting,case_002282,complex_crossdocked_000045,diffsbdd_conditional_inpainting:pocket:case_002282,diffsbdd_conditional_inpainting:pocket:case_002282:002,2,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_002282/diffsbdd_pocket_candidate_002.sdf,True,True,True,False,False,False,adapter,generated_atom_element_mismatch:old_atom=31:Z=8,
diffsbdd_conditional_inpainting,case_002282,complex_crossdocked_000045,diffsbdd_conditional_inpainting:pocket:case_002282,diffsbdd_conditional_inpainting:pocket:case_002282:003,3,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_002282/diffsbdd_pocket_candidate_003.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=33:Z=9,
diffsbdd_conditional_inpainting,case_002282,complex_crossdocked_000045,diffsbdd_conditional_inpainting:pocket:case_002282,diffsbdd_conditional_inpainting:pocket:case_002282:004,4,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_002282/diffsbdd_pocket_candidate_004.sdf,True,True,True,False,False,False,adapter,generated_atom_element_mismatch:old_atom=31:Z=8,
diffsbdd_conditional_inpainting,case_002282,complex_crossdocked_000045,diffsbdd_conditional_inpainting:pocket:case_002282,diffsbdd_conditional_inpainting:pocket:case_002282:005,5,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_002282/diffsbdd_pocket_candidate_005.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=33:Z=9,
diffsbdd_conditional_inpainting,case_002282,complex_crossdocked_000045,diffsbdd_conditional_inpainting:pocket:case_002282,diffsbdd_conditional_inpainting:pocket:case_002282:006,6,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_002282/diffsbdd_pocket_candidate_006.sdf,True,True,True,False,False,False,adapter,generated_atom_element_mismatch:old_atom=33:Z=9,
diffsbdd_conditional_inpainting,case_002282,complex_crossdocked_000045,diffsbdd_conditional_inpainting:pocket:case_002282,diffsbdd_conditional_inpainting:pocket:case_002282:007,7,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_002282/diffsbdd_pocket_candidate_007.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=33:Z=9,
diffsbdd_conditional_inpainting,case_002282,complex_crossdocked_000045,diffsbdd_conditional_inpainting:pocket:case_002282,diffsbdd_conditional_inpainting:pocket:case_002282:008,8,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_002282/diffsbdd_pocket_candidate_008.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=31:Z=8,
diffsbdd_conditional_inpainting,case_000041,complex_crossdocked_000002,diffsbdd_conditional_inpainting:ligand:case_000041,diffsbdd_conditional_inpainting:ligand:case_000041:002,2,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_000041/diffsbdd_ligand_candidate_002.sdf,True,True,False,True,True,False,reliable_criteria,anchor_integrity,
diffsbdd_conditional_inpainting,case_000041,complex_crossdocked_000002,diffsbdd_conditional_inpainting:ligand:case_000041,diffsbdd_conditional_inpainting:ligand:case_000041:003,3,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_000041/diffsbdd_ligand_candidate_003.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=11:Z=8,
diffsbdd_conditional_inpainting,case_000041,complex_crossdocked_000002,diffsbdd_conditional_inpainting:ligand:case_000041,diffsbdd_conditional_inpainting:ligand:case_000041:004,4,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_000041/diffsbdd_ligand_candidate_004.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=11:Z=8,
diffsbdd_conditional_inpainting,case_000041,complex_crossdocked_000002,diffsbdd_conditional_inpainting:ligand:case_000041,diffsbdd_conditional_inpainting:ligand:case_000041:005,5,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_000041/diffsbdd_ligand_candidate_005.sdf,True,True,False,True,True,False,reliable_criteria,anchor_integrity,
diffsbdd_conditional_inpainting,case_000041,complex_crossdocked_000002,diffsbdd_conditional_inpainting:ligand:case_000041,diffsbdd_conditional_inpainting:ligand:case_000041:006,6,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_000041/diffsbdd_ligand_candidate_006.sdf,True,True,False,True,True,False,reliable_criteria,anchor_integrity,
diffsbdd_conditional_inpainting,case_000041,complex_crossdocked_000002,diffsbdd_conditional_inpainting:ligand:case_000041,diffsbdd_conditional_inpainting:ligand:case_000041:007,7,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_000041/diffsbdd_ligand_candidate_007.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=11:Z=8,
diffsbdd_conditional_inpainting,case_000041,complex_crossdocked_000002,diffsbdd_conditional_inpainting:ligand:case_000041,diffsbdd_conditional_inpainting:ligand:case_000041:008,8,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_000041/diffsbdd_ligand_candidate_008.sdf,True,True,False,True,True,False,reliable_criteria,anchor_integrity,
diffsbdd_conditional_inpainting,case_000041,complex_crossdocked_000002,diffsbdd_conditional_inpainting:pocket:case_000041,diffsbdd_conditional_inpainting:pocket:case_000041:001,1,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_000041/diffsbdd_pocket_candidate_001.sdf,True,True,True,False,False,False,adapter,generated_atom_element_mismatch:old_atom=10:Z=6,
diffsbdd_conditional_inpainting,case_000041,complex_crossdocked_000002,diffsbdd_conditional_inpainting:pocket:case_000041,diffsbdd_conditional_inpainting:pocket:case_000041:002,2,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_000041/diffsbdd_pocket_candidate_002.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=11:Z=8,
diffsbdd_conditional_inpainting,case_000041,complex_crossdocked_000002,diffsbdd_conditional_inpainting:pocket:case_000041,diffsbdd_conditional_inpainting:pocket:case_000041:003,3,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_000041/diffsbdd_pocket_candidate_003.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=10:Z=6,
diffsbdd_conditional_inpainting,case_000041,complex_crossdocked_000002,diffsbdd_conditional_inpainting:pocket:case_000041,diffsbdd_conditional_inpainting:pocket:case_000041:004,4,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_000041/diffsbdd_pocket_candidate_004.sdf,True,True,False,True,True,False,reliable_criteria,anchor_integrity,
diffsbdd_conditional_inpainting,case_000041,complex_crossdocked_000002,diffsbdd_conditional_inpainting:pocket:case_000041,diffsbdd_conditional_inpainting:pocket:case_000041:005,5,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/diffsbdd_inpainting/case_000041/diffsbdd_pocket_candidate_005.sdf,True,True,False,False,False,False,adapter,generated_atom_element_mismatch:old_atom=10:Z=6,
