case_id,base_sample_id,base_complex_id,base_split,derived_split,split_group,target_id,source_dataset,injection_mode,attempt_id,seed,rotation_angle_deg,rotation_axis_atom_pair,transform_matrix,target_rgroup,target_atom_indices,anchor_scaffold_atom_idx,anchor_rgroup_atom_idx,anchor_bond_idx,oracle_split,difficulty_bin,difficulty_reason,acceptance_status,reject_reason,unsupported_reason,invalid_reason,duplicate_of,ligand_valid,rdkit_sanitize_ok,rotatable_bond_valid,anchor_integrity_pass,bond_length_valid,chirality_preserved,ligand_internal_severe_clash_count,forcefield_type,energy_original,energy_failed,energy_delta,energy_delta_pass,energy_check_status,scaffold_rmsd,non_target_rgroup_rmsd,target_rgroup_rmsd,delta_angstrom,severe_depth_threshold_angstrom,target_num_clash_pairs,target_num_severe_pairs,target_total_score,target_max_depth,target_score_ratio_valid,target_score_ratio_all,non_target_num_severe_pairs,scaffold_num_severe_pairs,num_total_severe_pairs,total_clash_score,max_clash_depth,predicted_dominant_region_all,predicted_dominant_valid_rgroup,dominant_ratio_all_regions,dominant_ratio_valid_rgroups,failure_type,recommended_action,top_valid_rgroups_json,top_clash_residue,delta03_status,delta04_status,delta05_status,sample_path,original_ligand_sdf,failed_ligand_sdf
case_000738,complex_crossdocked_000019,complex_crossdocked_000019,train,train,RARA_HUMAN_173_420_0,RARA_HUMAN_173_420_0,crossdocked_subset,directed_clash,complex_crossdocked_000019:R3:directed_clash:270.0,20260510,270.0,"[29, 33]","[[0.19488968, -0.71540451, 0.67098016, 0.0], [-0.01376395, 0.68203545, 0.73118955, 0.0], [-0.98072857, -0.15173663, 0.12307487, 0.0], [0.0, 0.0, 0.0, 1.0]]",R3,"[30, 31, 32, 33]",29,33,33,supported_single_rgroup,easy,high_target_ratio_and_moderate_depth,accepted,,,,,True,True,True,True,True,True,0,MMFF,51121504008.45543,50096186190.95704,-1025317817.4983902,True,record_only,0.0,0.0,1.8468949794769287,0.4,0.4,3,2,0.6620188759066536,0.643517017364502,0.9976131212886152,0.8411436986158548,0,0,2,0.7870461099524846,0.643517017364502,R3,R3,0.92579405576225,0.9976131212886152,single_rgroup_clash,local_rgroup_repair,"[{""region"": ""R3"", ""score"": 0.3310094379533268}, {""region"": ""R2"", ""score"": 0.0007919697163742967}]",A:410::ILE,target_severe,target_severe,target_severe,samples/case_000738.pkl,ligands/case_000738_original.sdf,ligands/case_000738_failed.sdf
case_000795,complex_crossdocked_000021,complex_crossdocked_000021,test,test,IPPK_MOUSE_1_468_0,IPPK_MOUSE_1_468_0,crossdocked_subset,easy_rotation,complex_crossdocked_000021:R1:easy_rotation:180.0,20260510,180.0,"[0, 6]","[[-0.26660943, -0.53809929, -0.79960525, 0.0], [-0.53809929, -0.60518873, 0.58668196, 0.0], [-0.79960525, 0.58668196, -0.12820183, 0.0], [0.0, 0.0, 0.0, 1.0]]",R1,"[6, 7, 8, 9, 10]",0,6,0,supported_single_rgroup,easy,high_target_ratio_and_moderate_depth,accepted,,,,,True,True,True,True,True,True,0,MMFF,-500.6500468607243,-468.7319928468621,31.91805401386216,True,record_only,0.0,0.0,3.3027279376983643,0.4,0.4,4,2,1.0004517801935577,0.8822275400161743,1.0,1.0,0,0,2,1.0004517801935577,0.8822275400161743,R1,R1,1.0,1.0,single_rgroup_clash,local_rgroup_repair,"[{""region"": ""R1"", ""score"": 0.44741563774469456}]",A:140::LYS,target_severe,target_severe,target_severe,samples/case_000795.pkl,ligands/case_000795_original.sdf,ligands/case_000795_failed.sdf
case_000806,complex_crossdocked_000021,complex_crossdocked_000021,test,test,IPPK_MOUSE_1_468_0,IPPK_MOUSE_1_468_0,crossdocked_subset,directed_clash,complex_crossdocked_000021:R1:directed_clash:150.0,20260510,150.0,"[0, 6]","[[-0.1817627, -0.17194021, -0.96819365, 0.0], [-0.83216673, -0.49766147, 0.24460489, 0.0], [-0.52389008, 0.85015857, -0.05262663, 0.0], [0.0, 0.0, 0.0, 1.0]]",R1,"[6, 7, 8, 9, 10]",0,6,0,supported_single_rgroup,easy,high_target_ratio_and_moderate_depth,accepted,,,,,True,True,True,True,True,True,0,MMFF,-500.6500468607243,-488.72265972936634,11.927387131357932,True,record_only,0.0,0.0,3.190190315246582,0.4,0.4,4,4,1.8292353823800909,0.8037221431732178,1.0,1.0,0,0,4,1.8292353823800909,0.8037221431732178,R1,R1,1.0,1.0,single_rgroup_clash,local_rgroup_repair,"[{""region"": ""R1"", ""score"": 0.8180589323699408}]",A:140::LYS,target_severe,target_severe,target_severe,samples/case_000806.pkl,ligands/case_000806_original.sdf,ligands/case_000806_failed.sdf
case_000818,complex_crossdocked_000021,complex_crossdocked_000021,test,test,IPPK_MOUSE_1_468_0,IPPK_MOUSE_1_468_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000021:R2:torsion_perturb:180.0,20260510,180.0,"[11, 12]","[[0.60647017, -0.31508163, 0.730012, 0.0], [-0.31508163, -0.93820214, -0.14317936, 0.0], [0.730012, -0.14317936, -0.66826802, 0.0], [0.0, 0.0, 0.0, 1.0]]",R2,"[11, 12, 13, 14, 15]",1,11,3,supported_single_rgroup,easy,high_target_ratio_and_moderate_depth,accepted,,,,,True,True,True,True,True,True,0,MMFF,-500.6500468607243,-498.6370059523352,2.013040908389087,True,record_only,0.0,0.0,2.224900007247925,0.4,0.4,4,2,0.4803921766409758,0.47196531295776367,1.0,1.0,0,0,2,0.4803921766409758,0.47196531295776367,R2,R2,1.0,1.0,single_rgroup_clash,local_rgroup_repair,"[{""region"": ""R2"", ""score"": 0.21483791256566168}]",A:140::LYS,target_severe,target_severe,no_target_severe,samples/case_000818.pkl,ligands/case_000818_original.sdf,ligands/case_000818_failed.sdf
case_000820,complex_crossdocked_000021,complex_crossdocked_000021,test,test,IPPK_MOUSE_1_468_0,IPPK_MOUSE_1_468_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000021:R2:torsion_perturb:300.0,20260510,300.0,"[11, 12]","[[0.90161753, 0.27393273, 0.33473375, 0.0], [-0.43147352, 0.51544946, 0.7403664, 0.0], [0.03027226, -0.81195611, 0.58293301, 0.0], [0.0, 0.0, 0.0, 1.0]]",R2,"[11, 12, 13, 14, 15]",1,11,3,supported_single_rgroup,easy,high_target_ratio_and_moderate_depth,accepted,,,,,True,True,True,True,True,True,0,MMFF,-500.6500468607243,-504.6658546370685,-4.015807776344218,True,record_only,0.0,0.0,1.1124498844146729,0.4,0.4,4,1,0.25132123700217335,0.40209412574768066,1.0,1.0,0,0,1,0.25132123700217335,0.40209412574768066,R2,R2,1.0,1.0,single_rgroup_clash,local_rgroup_repair,"[{""region"": ""R2"", ""score"": 0.11239427402523901}]",A:140::LYS,target_severe,target_severe,no_target_severe,samples/case_000820.pkl,ligands/case_000820_original.sdf,ligands/case_000820_failed.sdf
case_000822,complex_crossdocked_000021,complex_crossdocked_000021,test,test,IPPK_MOUSE_1_468_0,IPPK_MOUSE_1_468_0,crossdocked_subset,directed_clash,complex_crossdocked_000021:R2:directed_clash:30.0,20260510,30.0,"[1, 11]","[[0.94145811, 0.02332816, 0.33632192, 0.0], [0.10847037, 0.92359608, -0.36770156, 0.0], [-0.31920341, 0.38265657, 0.86699659, 0.0], [0.0, 0.0, 0.0, 1.0]]",R2,"[11, 12, 13, 14, 15]",1,11,3,supported_single_rgroup,easy,high_target_ratio_and_moderate_depth,accepted,,,,,True,True,True,True,True,True,0,MMFF,-500.6500468607243,-500.89490228106945,-0.24485542034517493,True,record_only,0.0,0.0,0.8642471432685852,0.4,0.4,2,1,0.22208539595749244,0.4602513313293457,1.0,1.0,0,0,1,0.22208539595749244,0.4602513313293457,R2,R2,1.0,1.0,single_rgroup_clash,local_rgroup_repair,"[{""region"": ""R2"", ""score"": 0.09931960843418201}]",A:140::LYS,target_severe,target_severe,no_target_severe,samples/case_000822.pkl,ligands/case_000822_original.sdf,ligands/case_000822_failed.sdf
case_000834,complex_crossdocked_000021,complex_crossdocked_000021,test,test,IPPK_MOUSE_1_468_0,IPPK_MOUSE_1_468_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000021:R3:torsion_perturb:60.0,20260510,60.0,"[16, 17]","[[0.56034702, 0.75650597, -0.33720896, 0.0], [-0.56794828, 0.64728975, 0.50838047, 0.0], [0.6028648, -0.09335224, 0.79236317, 0.0], [0.0, 0.0, 0.0, 1.0]]",R3,"[16, 17, 18, 19, 20]",2,16,5,supported_single_rgroup,easy,high_target_ratio_and_moderate_depth,accepted,,,,,True,True,True,True,True,True,0,MMFF,-500.6500468607243,-505.32150299580655,-4.6714561350822805,True,record_only,0.0,0.0,1.1020935773849487,0.4,0.4,1,1,0.665696843068929,0.8159024715423584,1.0,1.0,0,0,1,0.665696843068929,0.8159024715423584,R3,R3,1.0,1.0,single_rgroup_clash,local_rgroup_repair,"[{""region"": ""R3"", ""score"": 0.29770867870182693}]",A:449::GLN,target_severe,target_severe,target_severe,samples/case_000834.pkl,ligands/case_000834_original.sdf,ligands/case_000834_failed.sdf
case_000836,complex_crossdocked_000021,complex_crossdocked_000021,test,test,IPPK_MOUSE_1_468_0,IPPK_MOUSE_1_468_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000021:R3:torsion_perturb:180.0,20260510,180.0,"[16, 17]","[[-0.75861186, 0.3771154, 0.53131163, 0.0], [0.3771154, -0.41084093, 0.83005643, 0.0], [0.53131163, 0.83005643, 0.16945276, 0.0], [0.0, 0.0, 0.0, 1.0]]",R3,"[16, 17, 18, 19, 20]",2,16,5,supported_single_rgroup,easy,high_target_ratio_and_moderate_depth,accepted,,,,,True,True,True,True,True,True,0,MMFF,-500.6500468607243,-503.80305941052285,-3.153012549798575,True,record_only,0.0,0.0,2.2041873931884766,0.4,0.4,1,1,0.6684686097514714,0.8175992965698242,1.0,1.0,0,0,1,0.6684686097514714,0.8175992965698242,R3,R3,1.0,1.0,single_rgroup_clash,local_rgroup_repair,"[{""region"": ""R3"", ""score"": 0.29894825044581375}]",A:449::GLN,target_severe,target_severe,target_severe,samples/case_000836.pkl,ligands/case_000836_original.sdf,ligands/case_000836_failed.sdf
case_000838,complex_crossdocked_000021,complex_crossdocked_000021,test,test,IPPK_MOUSE_1_468_0,IPPK_MOUSE_1_468_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000021:R3:torsion_perturb:300.0,20260510,300.0,"[16, 17]","[[0.56034702, -0.56794828, 0.6028648, 0.0], [0.75650597, 0.64728975, -0.09335224, 0.0], [-0.33720896, 0.50838047, 0.79236317, 0.0], [0.0, 0.0, 0.0, 1.0]]",R3,"[16, 17, 18, 19, 20]",2,16,5,supported_single_rgroup,easy,high_target_ratio_and_moderate_depth,accepted,,,,,True,True,True,True,True,True,0,MMFF,-500.6500468607243,-493.9976998323495,6.652347028374777,True,record_only,0.0,0.0,1.1020935773849487,0.4,0.4,1,1,0.6611509640084847,0.8131119012832642,1.0,1.0,0,0,1,0.6611509640084847,0.8131119012832642,R3,R3,1.0,1.0,single_rgroup_clash,local_rgroup_repair,"[{""region"": ""R3"", ""score"": 0.29567569978249775}]",A:449::GLN,target_severe,target_severe,target_severe,samples/case_000838.pkl,ligands/case_000838_original.sdf,ligands/case_000838_failed.sdf
case_000852,complex_crossdocked_000021,complex_crossdocked_000021,test,test,IPPK_MOUSE_1_468_0,IPPK_MOUSE_1_468_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000021:R4:torsion_perturb:60.0,20260510,60.0,"[21, 22]","[[0.97987306, -0.1366071, 0.14555854, 0.0], [-0.05436297, 0.51899958, 0.85304403, 0.0], [-0.19207668, -0.84378785, 0.50112736, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[21, 22, 23, 24, 25]",3,21,7,supported_single_rgroup,easy,high_target_ratio_and_moderate_depth,accepted,,,,,True,True,True,True,True,True,0,MMFF,-500.6500468607243,-510.25869786694517,-9.608651006220896,True,record_only,0.0,0.0,1.1199473142623901,0.4,0.4,2,1,0.4564382250872683,0.6730636358261108,1.0,1.0,0,0,1,0.4564382250872683,0.6730636358261108,R4,R4,1.0,1.0,single_rgroup_clash,local_rgroup_repair,"[{""region"": ""R4"", ""score"": 0.20412537976489634}]",A:18::ASN,target_severe,target_severe,target_severe,samples/case_000852.pkl,ligands/case_000852_original.sdf,ligands/case_000852_failed.sdf
case_000854,complex_crossdocked_000021,complex_crossdocked_000021,test,test,IPPK_MOUSE_1_468_0,IPPK_MOUSE_1_468_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000021:R4:torsion_perturb:180.0,20260510,180.0,"[21, 22]","[[0.91949224, -0.38194013, -0.09303629, 0.0], [-0.38194013, -0.92400163, 0.01851234, 0.0], [-0.09303629, 0.01851234, -0.99549061, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[21, 22, 23, 24, 25]",3,21,7,supported_single_rgroup,easy,high_target_ratio_and_moderate_depth,accepted,,,,,True,True,True,True,True,True,0,MMFF,-500.6500468607243,-504.854883816304,-4.204836955579708,True,record_only,0.0,0.0,2.239894390106201,0.4,0.4,1,1,0.3885766963869628,0.623359203338623,1.0,1.0,0,0,1,0.3885766963869628,0.623359203338623,R4,R4,1.0,1.0,single_rgroup_clash,local_rgroup_repair,"[{""region"": ""R4"", ""score"": 0.17377678151870915}]",A:18::ASN,target_severe,target_severe,target_severe,samples/case_000854.pkl,ligands/case_000854_original.sdf,ligands/case_000854_failed.sdf
case_000856,complex_crossdocked_000021,complex_crossdocked_000021,test,test,IPPK_MOUSE_1_468_0,IPPK_MOUSE_1_468_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000021:R4:torsion_perturb:300.0,20260510,300.0,"[21, 22]","[[0.97987306, -0.05436297, -0.19207668, 0.0], [-0.1366071, 0.51899958, -0.84378785, 0.0], [0.14555854, 0.85304403, 0.50112736, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[21, 22, 23, 24, 25]",3,21,7,supported_single_rgroup,easy,high_target_ratio_and_moderate_depth,accepted,,,,,True,True,True,True,True,True,0,MMFF,-500.6500468607243,-502.48864927071327,-1.8386024099889937,True,record_only,0.0,0.0,1.1199471950531006,0.4,0.4,2,1,0.45787958560909203,0.6757932901382446,1.0,1.0,0,0,1,0.45787958560909203,0.6757932901382446,R4,R4,1.0,1.0,single_rgroup_clash,local_rgroup_repair,"[{""region"": ""R4"", ""score"": 0.20476997578627285}]",A:18::ASN,target_severe,target_severe,target_severe,samples/case_000856.pkl,ligands/case_000856_original.sdf,ligands/case_000856_failed.sdf
case_000906,complex_crossdocked_000022,complex_crossdocked_000022,test,test,IPPK_MOUSE_1_468_0,IPPK_MOUSE_1_468_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000022:R2:torsion_perturb:60.0,20260510,60.0,"[7, 9]","[[0.50303859, -0.40041068, 0.76591349, 0.0], [0.46759662, 0.87138867, 0.1484426, 0.0], [-0.72684634, 0.28346622, 0.6255728, 0.0], [0.0, 0.0, 0.0, 1.0]]",R2,"[7, 8, 9, 10, 11]",0,7,2,supported_single_rgroup,easy,high_target_ratio_and_moderate_depth,accepted,,,,,True,True,True,True,True,True,0,MMFF,-344.7468102339135,-333.06290976159914,11.683900472314349,True,record_only,0.0,0.0,1.1295166015625,0.4,0.4,1,1,0.16944566443476106,0.4116377830505371,1.0,1.0,0,0,1,0.16944566443476106,0.4116377830505371,R2,R2,1.0,1.0,single_rgroup_clash,local_rgroup_repair,"[{""region"": ""R2"", ""score"": 0.07577840483374884}]",A:100::ARG,target_severe,target_severe,no_target_severe,samples/case_000906.pkl,ligands/case_000906_original.sdf,ligands/case_000906_failed.sdf
case_000908,complex_crossdocked_000022,complex_crossdocked_000022,test,test,IPPK_MOUSE_1_468_0,IPPK_MOUSE_1_468_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000022:R2:torsion_perturb:180.0,20260510,180.0,"[7, 9]","[[-0.98784572, 0.13437189, 0.07813433, 0.0], [0.13437189, 0.48555464, 0.86381763, 0.0], [0.07813433, 0.86381763, -0.49770889, 0.0], [0.0, 0.0, 0.0, 1.0]]",R2,"[7, 8, 9, 10, 11]",0,7,2,supported_single_rgroup,easy,high_target_ratio_and_moderate_depth,accepted,,,,,True,True,True,True,True,True,0,MMFF,-344.7468102339135,-355.85383954655515,-11.107029312641657,True,record_only,0.0,0.0,2.259032726287842,0.4,0.4,1,1,0.16320081706453493,0.40398120880126953,1.0,1.0,0,0,1,0.16320081706453493,0.40398120880126953,R2,R2,1.0,1.0,single_rgroup_clash,local_rgroup_repair,"[{""region"": ""R2"", ""score"": 0.07298562418796155}]",A:100::ARG,target_severe,target_severe,no_target_severe,samples/case_000908.pkl,ligands/case_000908_original.sdf,ligands/case_000908_failed.sdf
case_000910,complex_crossdocked_000022,complex_crossdocked_000022,test,test,IPPK_MOUSE_1_468_0,IPPK_MOUSE_1_468_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000022:R2:torsion_perturb:300.0,20260510,300.0,"[7, 9]","[[0.50303859, 0.46759662, -0.72684634, 0.0], [-0.40041068, 0.87138867, 0.28346622, 0.0], [0.76591349, 0.1484426, 0.6255728, 0.0], [0.0, 0.0, 0.0, 1.0]]",R2,"[7, 8, 9, 10, 11]",0,7,2,supported_single_rgroup,easy,high_target_ratio_and_moderate_depth,accepted,,,,,True,True,True,True,True,True,0,MMFF,-344.7468102339135,-349.46429217903614,-4.717481945122643,True,record_only,0.0,0.0,1.129516363143921,0.4,0.4,1,1,0.17328370498057666,0.4162735939025879,1.0,1.0,0,0,1,0.17328370498057666,0.4162735939025879,R2,R2,1.0,1.0,single_rgroup_clash,local_rgroup_repair,"[{""region"": ""R2"", ""score"": 0.07749482874591765}]",A:100::ARG,target_severe,target_severe,no_target_severe,samples/case_000910.pkl,ligands/case_000910_original.sdf,ligands/case_000910_failed.sdf
case_000923,complex_crossdocked_000022,complex_crossdocked_000022,test,test,IPPK_MOUSE_1_468_0,IPPK_MOUSE_1_468_0,crossdocked_subset,easy_rotation,complex_crossdocked_000022:R3:easy_rotation:300.0,20260510,300.0,"[3, 12]","[[0.75986689, 0.17664434, 0.62561899, 0.0], [0.31941921, 0.7367357, -0.59597981, 0.0], [-0.56619227, 0.65270001, 0.50339746, 0.0], [0.0, 0.0, 0.0, 1.0]]",R3,"[12, 13, 14, 15, 16]",3,12,6,supported_single_rgroup,easy,high_target_ratio_and_moderate_depth,accepted,,,,,True,True,True,True,True,True,0,MMFF,-344.7468102339135,-314.8272092679375,29.919600965975974,True,record_only,0.0,0.0,1.6954389810562134,0.4,0.4,2,1,0.3335385814585834,0.5775253772735596,1.0,1.0,0,0,1,0.3335385814585834,0.5775253772735596,R3,R3,1.0,1.0,single_rgroup_clash,local_rgroup_repair,"[{""region"": ""R3"", ""score"": 0.14916298825204868}]",A:18::ASN,target_severe,target_severe,target_severe,samples/case_000923.pkl,ligands/case_000923_original.sdf,ligands/case_000923_failed.sdf
case_000936,complex_crossdocked_000022,complex_crossdocked_000022,test,test,IPPK_MOUSE_1_468_0,IPPK_MOUSE_1_468_0,crossdocked_subset,directed_clash,complex_crossdocked_000022:R3:directed_clash:330.0,20260510,330.0,"[3, 12]","[[0.93565655, 0.02524436, 0.35200796, 0.0], [0.10767547, 0.92945856, -0.35286373, 0.0], [-0.3360846, 0.36806187, 0.86693573, 0.0], [0.0, 0.0, 0.0, 1.0]]",R3,"[12, 13, 14, 15, 16]",3,12,6,supported_single_rgroup,easy,high_target_ratio_and_moderate_depth,accepted,,,,,True,True,True,True,True,True,0,MMFF,-344.7468102339135,-340.9863894790012,3.760420754912275,True,record_only,0.0,0.0,0.8776237368583679,0.4,0.4,2,1,0.4470346867606736,0.667567253112793,1.0,1.0,0,0,1,0.4470346867606736,0.667567253112793,R3,R3,1.0,1.0,single_rgroup_clash,local_rgroup_repair,"[{""region"": ""R3"", ""score"": 0.19991998957943827}]",A:18::ASN,target_severe,target_severe,target_severe,samples/case_000936.pkl,ligands/case_000936_original.sdf,ligands/case_000936_failed.sdf
case_000942,complex_crossdocked_000022,complex_crossdocked_000022,test,test,IPPK_MOUSE_1_468_0,IPPK_MOUSE_1_468_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000022:R4:torsion_perturb:60.0,20260510,60.0,"[17, 18]","[[0.87460077, -0.47932321, -0.07295722, 0.0], [0.22941013, 0.54168206, -0.80867273, 0.0], [0.4271352, 0.69052863, 0.58371717, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[17, 18, 19, 20, 21]",4,17,8,supported_single_rgroup,easy,high_target_ratio_and_moderate_depth,accepted,,,,,True,True,True,True,True,True,0,MMFF,-344.7468102339135,-338.3003205351376,6.446489698775906,True,record_only,0.0,0.0,1.1261991262435913,0.4,0.4,4,1,0.5473672056674559,0.4722137451171875,1.0,1.0,0,0,1,0.5473672056674559,0.4722137451171875,R4,R4,1.0,1.0,single_rgroup_clash,local_rgroup_repair,"[{""region"": ""R4"", ""score"": 0.24479005610530788}]",A:168::LYS,target_severe,target_severe,no_target_severe,samples/case_000942.pkl,ligands/case_000942_original.sdf,ligands/case_000942_failed.sdf
case_000944,complex_crossdocked_000022,complex_crossdocked_000022,test,test,IPPK_MOUSE_1_468_0,IPPK_MOUSE_1_468_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000022:R4:torsion_perturb:180.0,20260510,180.0,"[17, 18]","[[0.4984031, -0.49982613, 0.70835596, 0.0], [-0.49982613, -0.83327174, -0.2362881, 0.0], [0.70835596, -0.2362881, -0.66513139, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[17, 18, 19, 20, 21]",4,17,8,supported_single_rgroup,easy,high_target_ratio_and_moderate_depth,accepted,,,,,True,True,True,True,True,True,0,MMFF,-344.7468102339135,-341.4850309106231,3.2617793232903978,True,record_only,0.0,0.0,2.252398729324341,0.4,0.4,4,1,0.473324367131454,0.40865111351013184,1.0,1.0,0,0,1,0.473324367131454,0.40865111351013184,R4,R4,1.0,1.0,single_rgroup_clash,local_rgroup_repair,"[{""region"": ""R4"", ""score"": 0.21167709206259963}]",A:168::LYS,target_severe,target_severe,no_target_severe,samples/case_000944.pkl,ligands/case_000944_original.sdf,ligands/case_000944_failed.sdf
case_000946,complex_crossdocked_000022,complex_crossdocked_000022,test,test,IPPK_MOUSE_1_468_0,IPPK_MOUSE_1_468_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000022:R4:torsion_perturb:300.0,20260510,300.0,"[17, 18]","[[0.87460077, 0.22941013, 0.4271352, 0.0], [-0.47932321, 0.54168206, 0.69052863, 0.0], [-0.07295722, -0.80867273, 0.58371717, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[17, 18, 19, 20, 21]",4,17,8,supported_single_rgroup,easy,high_target_ratio_and_moderate_depth,accepted,,,,,True,True,True,True,True,True,0,MMFF,-344.7468102339135,-351.088966880122,-6.34215664620848,True,record_only,0.0,0.0,1.1261992454528809,0.4,0.4,4,1,0.4801884374657561,0.4346144199371338,1.0,1.0,0,0,1,0.4801884374657561,0.4346144199371338,R4,R4,1.0,1.0,single_rgroup_clash,local_rgroup_repair,"[{""region"": ""R4"", ""score"": 0.2147467976365675}]",A:168::LYS,target_severe,target_severe,no_target_severe,samples/case_000946.pkl,ligands/case_000946_original.sdf,ligands/case_000946_failed.sdf
case_000948,complex_crossdocked_000022,complex_crossdocked_000022,test,test,IPPK_MOUSE_1_468_0,IPPK_MOUSE_1_468_0,crossdocked_subset,directed_clash,complex_crossdocked_000022:R4:directed_clash:30.0,20260510,30.0,"[4, 17]","[[0.95332068, 0.0213535, 0.3012037, 0.0], [0.1050269, 0.91176671, -0.39705265, 0.0], [-0.28310597, 0.410153, 0.86696339, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[17, 18, 19, 20, 21]",4,17,8,supported_single_rgroup,easy,high_target_ratio_and_moderate_depth,accepted,,,,,True,True,True,True,True,True,0,MMFF,-344.7468102339135,-326.07044482365785,18.67636541025564,True,record_only,0.0,0.0,0.8720062375068665,0.4,0.4,2,1,0.1878557028396699,0.4291996955871582,1.0,1.0,0,0,1,0.1878557028396699,0.4291996955871582,R4,R4,1.0,1.0,single_rgroup_clash,local_rgroup_repair,"[{""region"": ""R4"", ""score"": 0.08401162430210043}]",A:140::LYS,target_severe,target_severe,no_target_severe,samples/case_000948.pkl,ligands/case_000948_original.sdf,ligands/case_000948_failed.sdf
case_000980,complex_crossdocked_000022,complex_crossdocked_000022,test,test,IPPK_MOUSE_1_468_0,IPPK_MOUSE_1_468_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000022:R6:torsion_perturb:180.0,20260510,180.0,"[27, 28]","[[-0.91990042, 0.26716456, 0.28706506, 0.0], [0.26716456, -0.10889813, 0.95747811, 0.0], [0.28706506, 0.95747811, 0.02879853, 0.0], [0.0, 0.0, 0.0, 1.0]]",R6,"[27, 28, 29, 30, 31]",6,27,11,supported_single_rgroup,easy,high_target_ratio_and_moderate_depth,accepted,,,,,True,True,True,True,True,True,0,MMFF,-344.7468102339135,-315.23132771656185,29.515482517351643,True,record_only,0.0,0.0,2.260280132293701,0.4,0.4,1,1,0.546015235351561,0.7389284372329712,1.0,1.0,0,0,1,0.546015235351561,0.7389284372329712,R6,R6,1.0,1.0,single_rgroup_clash,local_rgroup_repair,"[{""region"": ""R6"", ""score"": 0.24418543659932734}]",A:449::GLN,target_severe,target_severe,target_severe,samples/case_000980.pkl,ligands/case_000980_original.sdf,ligands/case_000980_failed.sdf
case_000982,complex_crossdocked_000022,complex_crossdocked_000022,test,test,IPPK_MOUSE_1_468_0,IPPK_MOUSE_1_468_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000022:R6:torsion_perturb:300.0,20260510,300.0,"[27, 28]","[[0.5200249, -0.55433643, 0.64983475, 0.0], [0.68791872, 0.72277546, 0.06605666, 0.0], [-0.50630224, 0.41268238, 0.75719965, 0.0], [0.0, 0.0, 0.0, 1.0]]",R6,"[27, 28, 29, 30, 31]",6,27,11,supported_single_rgroup,easy,high_target_ratio_and_moderate_depth,accepted,,,,,True,True,True,True,True,True,0,MMFF,-344.7468102339135,-340.86641198527985,3.8803982486336395,True,record_only,0.0,0.0,1.1301400661468506,0.4,0.4,1,1,0.552574936927158,0.7433538436889648,1.0,1.0,0,0,1,0.552574936927158,0.7433538436889648,R6,R6,1.0,1.0,single_rgroup_clash,local_rgroup_repair,"[{""region"": ""R6"", ""score"": 0.2471190243263568}]",A:449::GLN,target_severe,target_severe,target_severe,samples/case_000982.pkl,ligands/case_000982_original.sdf,ligands/case_000982_failed.sdf
case_000996,complex_crossdocked_000023,complex_crossdocked_000023,test,test,IPPK_MOUSE_1_468_0,IPPK_MOUSE_1_468_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000023:R1:torsion_perturb:60.0,20260510,60.0,"[6, 8]","[[0.50130826, 0.72997695, -0.46456829, 0.0], [-0.70128912, 0.65727133, 0.27602172, 0.0], [0.50683689, 0.18742469, 0.84142041, 0.0], [0.0, 0.0, 0.0, 1.0]]",R1,"[6, 7, 8, 9, 10]",0,6,0,supported_single_rgroup,easy,high_target_ratio_and_moderate_depth,accepted,,,,,True,True,True,True,True,True,0,MMFF,-512.0549629729375,-505.36372847755985,6.691234495377614,True,record_only,0.0,0.0,1.1214606761932373,0.4,0.4,2,1,0.3735081407777443,0.4658496379852295,1.0,1.0,0,0,1,0.3735081407777443,0.4658496379852295,R1,R1,1.0,1.0,single_rgroup_clash,local_rgroup_repair,"[{""region"": ""R1"", ""score"": 0.16703791858571948}]",A:449::GLN,target_severe,target_severe,no_target_severe,samples/case_000996.pkl,ligands/case_000996_original.sdf,ligands/case_000996_failed.sdf
