backend_name,backend_unit,case_id,base_sample_id,attempt_id,candidate_id,candidate_index,candidate_path,candidate_readable,ligand_valid,fixed_structure_match_success,topology_mappable_to_original_atom_order,anchor_integrity,keep_region_rmsd,keep_region_stable,old_clash_score_before,old_clash_score_after,old_clash_resolved,no_new_severe_clash,new_severe_clash_count,scaffold_rmsd,scaffold_stable,non_edit_rmsd,non_edit_stable,coordinate_valid,geometry_valid,edit_compliance,pocket_retention,repair_pass,reliable_repair_success,reliable_repair_criteria_json,failure_stage,failure_reason,verifier_failure_reasons,old_pair_remaining_count,old_severe_pair_remaining_count,new_severe_pair_created_count,receptor_scope_old,receptor_scope_new,old_report_scope_input,candidate_atom_count,phase4_0_1_mode,candidate_budget_k,center,cuda_visible_devices,fragment_diagnostics_status,fragment_diagnostics_reason,fixed_structure_mapping_success_for_diagnostics,fixed_structure_mapping_reason,fixed_structure_mapping_rmsd,target_mask_heavy_atom_count,generated_fragment_heavy_atom_count,generated_fragment_size_diff,generated_atom_indices_json,target_mask_elements,generated_fragment_elements,generated_element_mismatch_count,generated_size_status,candidate_total_fragment_count,candidate_single_fragment,candidate_extra_fragment_count,anchor_candidate_idx,anchor_match_success,generated_fragment_connected_to_anchor,generated_fragment_attachment_count,anchor_bond_like_distance,anchor_reconnect_status,anchor_reconnect_reason,local_reconnect_pass,local_reconnect_failure_reason,num_generated_components,num_anchor_neighbors,num_extra_attachments,floating_fragment_detected,anchor_aware_filter_pass,anchor_aware_filter_reason
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_000509,complex_crossdocked_000015,diffsbdd_conditional_inpainting:pocket:case_000509,diffsbdd_conditional_inpainting:pocket:case_000509:005,5,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/preflight/diffsbdd_inpainting/case_000509/diffsbdd_pocket_candidate_005.sdf,True,True,True,True,True,0.045760533298832756,True,0.18044362808814185,0.0,True,True,0,0.04617103189229965,True,0.04576053097844124,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,23,preflight,8,pocket,1,ok,,True,,0.045760533298832756,2,2,0,"[9, 10]","[""C"", ""O""]","[""O"", ""C""]",0,matched,1,True,0,18,True,True,2,1.2740428447723389,fail,extra_attachments=1,False,extra_attachments=1,1,1,1,False,False,extra_attachments=1
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_000509,complex_crossdocked_000015,diffsbdd_conditional_inpainting:pocket:case_000509,diffsbdd_conditional_inpainting:pocket:case_000509:006,6,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/preflight/diffsbdd_inpainting/case_000509/diffsbdd_pocket_candidate_006.sdf,True,True,True,True,True,0.06033572452493716,True,0.18044362808814185,0.0,True,True,0,0.052455607801675797,True,0.06033572554588318,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,23,preflight,8,pocket,1,ok,,True,,0.06033572452493716,2,2,0,"[1, 2]","[""C"", ""O""]","[""O"", ""C""]",0,matched,1,True,0,17,True,True,4,1.3495256900787354,fail,extra_attachments=3,False,extra_attachments=3,1,1,3,False,False,extra_attachments=3
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_000509,complex_crossdocked_000015,diffsbdd_conditional_inpainting:pocket:case_000509,diffsbdd_conditional_inpainting:pocket:case_000509:007,7,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/preflight/diffsbdd_inpainting/case_000509/diffsbdd_pocket_candidate_007.sdf,True,True,True,True,True,0.05375923790255542,True,0.18044362808814185,0.0,True,True,0,0.05016060546040535,True,0.05375923961400986,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,23,preflight,8,pocket,1,ok,,True,,0.05375923790255542,2,2,0,"[0, 10]","[""C"", ""O""]","[""C"", ""O""]",0,matched,1,True,0,19,True,True,1,1.3729631900787354,fail,anchor_neighbor_count=2,False,anchor_neighbor_count=2,1,2,0,False,False,anchor_neighbor_count=2
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_000509,complex_crossdocked_000015,diffsbdd_conditional_inpainting:pocket:case_000509,diffsbdd_conditional_inpainting:pocket:case_000509:008,8,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/preflight/diffsbdd_inpainting/case_000509/diffsbdd_pocket_candidate_008.sdf,True,True,True,False,False,0.046039254433717994,True,,,False,False,-1,,False,,False,False,False,False,False,False,False,"{""anchor_integrity"": false, ""candidate_readable"": true, ""edit_compliance"": false, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": false, ""old_clash_resolved"": false, ""pocket_retention"": false, ""scaffold_stable"": false}",adapter,generated_atom_element_mismatch:old_atom=11:Z=8,,-1,-1,-1,,,pocket10_all_atoms,23,preflight,8,pocket,1,ok,,True,,0.046039254433717994,2,2,0,"[0, 1]","[""C"", ""O""]","[""C"", ""C""]",2,matched,1,True,0,17,True,False,3,4.514929294586182,fail,not_connected_to_anchor,False,not_connected_to_anchor,1,0,2,False,False,generated_fragment_not_connected_to_anchor
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_001316,complex_crossdocked_000026,diffsbdd_conditional_inpainting:pocket:case_001316,diffsbdd_conditional_inpainting:pocket:case_001316:001,1,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/preflight/diffsbdd_inpainting/case_001316/diffsbdd_pocket_candidate_001.sdf,True,True,True,False,False,0.04813078757329457,True,,,False,False,-1,,False,,False,False,False,False,False,False,False,"{""anchor_integrity"": false, ""candidate_readable"": true, ""edit_compliance"": false, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": false, ""old_clash_resolved"": false, ""pocket_retention"": false, ""scaffold_stable"": false}",adapter,generated_atom_element_mismatch:old_atom=22:Z=8,,-1,-1,-1,,,pocket10_all_atoms,23,preflight,8,pocket,0,ok,,True,,0.04813078757329457,2,2,0,"[2, 3]","[""C"", ""O""]","[""C"", ""C""]",2,matched,1,True,0,8,True,False,5,4.35903787612915,fail,not_connected_to_anchor,False,not_connected_to_anchor,1,0,4,False,False,generated_fragment_not_connected_to_anchor
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_001316,complex_crossdocked_000026,diffsbdd_conditional_inpainting:pocket:case_001316,diffsbdd_conditional_inpainting:pocket:case_001316:002,2,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/preflight/diffsbdd_inpainting/case_001316/diffsbdd_pocket_candidate_002.sdf,True,True,True,True,True,0.0503723506681104,True,0.30675313210872446,0.0,True,True,0,0.05325983092188835,True,0.050372350960969925,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,23,preflight,8,pocket,0,ok,,True,,0.0503723506681104,2,2,0,"[9, 10]","[""C"", ""O""]","[""C"", ""O""]",0,matched,1,True,0,4,True,True,5,1.2256650924682617,fail,extra_attachments=4,False,extra_attachments=4,1,1,4,False,False,extra_attachments=4
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_001316,complex_crossdocked_000026,diffsbdd_conditional_inpainting:pocket:case_001316,diffsbdd_conditional_inpainting:pocket:case_001316:003,3,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/preflight/diffsbdd_inpainting/case_001316/diffsbdd_pocket_candidate_003.sdf,True,True,True,False,False,0.05374755746641824,True,,,False,False,-1,,False,,False,False,False,False,False,False,False,"{""anchor_integrity"": false, ""candidate_readable"": true, ""edit_compliance"": false, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": false, ""old_clash_resolved"": false, ""pocket_retention"": false, ""scaffold_stable"": false}",adapter,generated_atom_element_mismatch:old_atom=22:Z=8,,-1,-1,-1,,,pocket10_all_atoms,23,preflight,8,pocket,0,ok,,True,,0.05374755746641824,2,2,0,"[9, 10]","[""C"", ""O""]","[""C"", ""N""]",2,matched,1,True,0,5,True,False,5,2.5205657482147217,fail,not_connected_to_anchor,False,not_connected_to_anchor,1,0,4,False,False,generated_fragment_not_connected_to_anchor
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_001316,complex_crossdocked_000026,diffsbdd_conditional_inpainting:pocket:case_001316,diffsbdd_conditional_inpainting:pocket:case_001316:004,4,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/preflight/diffsbdd_inpainting/case_001316/diffsbdd_pocket_candidate_004.sdf,True,True,True,True,False,0.04868205611483679,True,0.30675313210872446,0.0,True,True,0,0.05229494720697403,True,0.04868205264210701,True,True,True,True,True,True,False,"{""anchor_integrity"": false, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",reliable_criteria,anchor_integrity,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,23,preflight,8,pocket,0,ok,,True,,0.04868205611483679,2,2,0,"[0, 1]","[""C"", ""O""]","[""C"", ""O""]",0,matched,3,False,2,6,True,False,1,2.7899227142333984,fail,floating_fragment,False,floating_fragment,2,0,0,True,False,candidate_not_single_fragment
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_001316,complex_crossdocked_000026,diffsbdd_conditional_inpainting:pocket:case_001316,diffsbdd_conditional_inpainting:pocket:case_001316:005,5,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/preflight/diffsbdd_inpainting/case_001316/diffsbdd_pocket_candidate_005.sdf,True,True,True,False,True,0.05558430455453243,True,,,False,False,-1,,False,,False,False,False,False,False,False,False,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": false, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": false, ""old_clash_resolved"": false, ""pocket_retention"": false, ""scaffold_stable"": false}",adapter,generated_atom_element_mismatch:old_atom=22:Z=8,,-1,-1,-1,,,pocket10_all_atoms,23,preflight,8,pocket,0,ok,,True,,0.05558430455453243,2,2,0,"[9, 10]","[""C"", ""O""]","[""C"", ""C""]",2,matched,2,False,1,4,True,True,3,1.569778561592102,fail,extra_attachments=2,False,extra_attachments=2,2,1,2,False,False,candidate_not_single_fragment
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_001316,complex_crossdocked_000026,diffsbdd_conditional_inpainting:pocket:case_001316,diffsbdd_conditional_inpainting:pocket:case_001316:006,6,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/preflight/diffsbdd_inpainting/case_001316/diffsbdd_pocket_candidate_006.sdf,True,True,True,True,True,0.044901451125130235,True,0.30675313210872446,0.0,True,True,0,0.04572073370218277,True,0.04490145295858383,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,23,preflight,8,pocket,0,ok,,True,,0.044901451125130235,2,2,0,"[1, 2]","[""C"", ""O""]","[""C"", ""O""]",0,matched,1,True,0,7,True,True,3,1.3920859098434448,fail,extra_attachments=2,False,extra_attachments=2,1,1,2,False,False,extra_attachments=2
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_001316,complex_crossdocked_000026,diffsbdd_conditional_inpainting:pocket:case_001316,diffsbdd_conditional_inpainting:pocket:case_001316:007,7,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/preflight/diffsbdd_inpainting/case_001316/diffsbdd_pocket_candidate_007.sdf,True,True,True,False,False,0.0600976112881986,True,,,False,False,-1,,False,,False,False,False,False,False,False,False,"{""anchor_integrity"": false, ""candidate_readable"": true, ""edit_compliance"": false, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": false, ""old_clash_resolved"": false, ""pocket_retention"": false, ""scaffold_stable"": false}",adapter,generated_atom_element_mismatch:old_atom=22:Z=8,,-1,-1,-1,,,pocket10_all_atoms,23,preflight,8,pocket,0,ok,,True,,0.0600976112881986,2,2,0,"[0, 10]","[""C"", ""O""]","[""N"", ""C""]",2,matched,2,False,1,4,True,False,5,3.6626648902893066,fail,not_connected_to_anchor,False,not_connected_to_anchor,1,0,4,False,False,candidate_not_single_fragment
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_001316,complex_crossdocked_000026,diffsbdd_conditional_inpainting:pocket:case_001316,diffsbdd_conditional_inpainting:pocket:case_001316:008,8,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/preflight/diffsbdd_inpainting/case_001316/diffsbdd_pocket_candidate_008.sdf,True,True,True,True,False,0.057211141051532244,True,0.30675313210872446,0.0,True,True,0,0.05492318049073219,True,0.05721114203333855,True,True,True,True,True,True,False,"{""anchor_integrity"": false, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",reliable_criteria,anchor_integrity,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,23,preflight,8,pocket,0,ok,,True,,0.057211141051532244,2,2,0,"[0, 1]","[""C"", ""O""]","[""O"", ""C""]",0,matched,1,True,0,6,True,False,3,3.311367988586426,fail,not_connected_to_anchor,False,not_connected_to_anchor,1,0,2,False,False,generated_fragment_not_connected_to_anchor
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_001300,complex_crossdocked_000026,diffsbdd_conditional_inpainting:pocket:case_001300,diffsbdd_conditional_inpainting:pocket:case_001300:001,1,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/preflight/diffsbdd_inpainting/case_001300/diffsbdd_pocket_candidate_001.sdf,True,True,True,False,False,0.05545351190517147,True,,,False,False,-1,,False,,False,False,False,False,False,False,False,"{""anchor_integrity"": false, ""candidate_readable"": true, ""edit_compliance"": false, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": false, ""old_clash_resolved"": false, ""pocket_retention"": false, ""scaffold_stable"": false}",adapter,generated_atom_element_mismatch:old_atom=10:Z=6,,-1,-1,-1,,,pocket10_all_atoms,23,preflight,8,pocket,0,ok,,True,,0.05545351190517147,2,2,0,"[2, 3]","[""C"", ""O""]","[""O"", ""O""]",2,matched,1,True,0,17,True,False,2,3.299798011779785,fail,not_connected_to_anchor,False,not_connected_to_anchor,1,0,1,False,False,generated_fragment_not_connected_to_anchor
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_001300,complex_crossdocked_000026,diffsbdd_conditional_inpainting:pocket:case_001300,diffsbdd_conditional_inpainting:pocket:case_001300:002,2,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/preflight/diffsbdd_inpainting/case_001300/diffsbdd_pocket_candidate_002.sdf,True,True,True,False,False,0.05594297116711775,True,,,False,False,-1,,False,,False,False,False,False,False,False,False,"{""anchor_integrity"": false, ""candidate_readable"": true, ""edit_compliance"": false, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": false, ""old_clash_resolved"": false, ""pocket_retention"": false, ""scaffold_stable"": false}",adapter,generated_atom_element_mismatch:old_atom=11:Z=8,,-1,-1,-1,,,pocket10_all_atoms,23,preflight,8,pocket,0,ok,,True,,0.05594297116711775,2,2,0,"[9, 10]","[""C"", ""O""]","[""C"", ""C""]",2,matched,1,True,0,22,True,False,3,2.4114866256713867,fail,not_connected_to_anchor,False,not_connected_to_anchor,1,0,2,False,False,generated_fragment_not_connected_to_anchor
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_001300,complex_crossdocked_000026,diffsbdd_conditional_inpainting:pocket:case_001300,diffsbdd_conditional_inpainting:pocket:case_001300:003,3,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/preflight/diffsbdd_inpainting/case_001300/diffsbdd_pocket_candidate_003.sdf,True,True,True,True,False,0.061037156311650825,True,0.1623868033516942,0.017156263930019122,False,True,0,0.05367138981819153,True,0.061037156730890274,True,True,True,True,True,False,False,"{""anchor_integrity"": false, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": false, ""pocket_retention"": true, ""scaffold_stable"": true}",verifier,old_clash_not_resolved,old_clash_not_resolved,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,23,preflight,8,pocket,0,ok,,True,,0.061037156311650825,2,2,0,"[9, 10]","[""C"", ""O""]","[""C"", ""O""]",0,matched,2,False,1,18,True,False,3,2.199986457824707,fail,not_connected_to_anchor,False,not_connected_to_anchor,2,0,2,False,False,candidate_not_single_fragment
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_001300,complex_crossdocked_000026,diffsbdd_conditional_inpainting:pocket:case_001300,diffsbdd_conditional_inpainting:pocket:case_001300:004,4,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/preflight/diffsbdd_inpainting/case_001300/diffsbdd_pocket_candidate_004.sdf,True,True,True,True,False,0.04388793791378517,True,0.1623868033516942,0.0,True,True,0,0.04385202378034592,True,0.04388793930411339,True,True,True,True,True,True,False,"{""anchor_integrity"": false, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",reliable_criteria,anchor_integrity,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,23,preflight,8,pocket,0,ok,,True,,0.04388793791378517,2,2,0,"[0, 1]","[""C"", ""O""]","[""O"", ""C""]",0,matched,4,False,3,18,True,False,3,3.5576770305633545,fail,floating_fragment,False,floating_fragment,2,0,2,True,False,candidate_not_single_fragment
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_001300,complex_crossdocked_000026,diffsbdd_conditional_inpainting:pocket:case_001300,diffsbdd_conditional_inpainting:pocket:case_001300:005,5,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/preflight/diffsbdd_inpainting/case_001300/diffsbdd_pocket_candidate_005.sdf,True,True,True,False,False,0.05155738317909777,True,,,False,False,-1,,False,,False,False,False,False,False,False,False,"{""anchor_integrity"": false, ""candidate_readable"": true, ""edit_compliance"": false, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": false, ""old_clash_resolved"": false, ""pocket_retention"": false, ""scaffold_stable"": false}",adapter,generated_atom_element_mismatch:old_atom=10:Z=6,,-1,-1,-1,,,pocket10_all_atoms,23,preflight,8,pocket,0,ok,,True,,0.05155738317909777,2,2,0,"[9, 10]","[""C"", ""O""]","[""O"", ""O""]",2,matched,2,False,1,18,True,False,1,2.727733850479126,fail,floating_fragment,False,floating_fragment,2,0,0,True,False,candidate_not_single_fragment
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_001300,complex_crossdocked_000026,diffsbdd_conditional_inpainting:pocket:case_001300,diffsbdd_conditional_inpainting:pocket:case_001300:006,6,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/preflight/diffsbdd_inpainting/case_001300/diffsbdd_pocket_candidate_006.sdf,True,True,True,True,False,0.057308008079463145,True,0.1623868033516942,0.0,True,True,0,0.0487116277217865,True,0.05730800703167915,True,True,True,True,True,True,False,"{""anchor_integrity"": false, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",reliable_criteria,anchor_integrity,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,23,preflight,8,pocket,0,ok,,True,,0.057308008079463145,2,2,0,"[1, 2]","[""C"", ""O""]","[""O"", ""C""]",0,matched,1,True,0,17,True,False,2,7.939168453216553,fail,not_connected_to_anchor,False,not_connected_to_anchor,1,0,1,False,False,generated_fragment_not_connected_to_anchor
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_001300,complex_crossdocked_000026,diffsbdd_conditional_inpainting:pocket:case_001300,diffsbdd_conditional_inpainting:pocket:case_001300:007,7,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/preflight/diffsbdd_inpainting/case_001300/diffsbdd_pocket_candidate_007.sdf,True,True,True,False,False,0.04733004900111634,True,,,False,False,-1,,False,,False,False,False,False,False,False,False,"{""anchor_integrity"": false, ""candidate_readable"": true, ""edit_compliance"": false, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": false, ""old_clash_resolved"": false, ""pocket_retention"": false, ""scaffold_stable"": false}",adapter,generated_atom_element_mismatch:old_atom=10:Z=6,,-1,-1,-1,,,pocket10_all_atoms,23,preflight,8,pocket,0,ok,,True,,0.04733004900111634,2,2,0,"[0, 10]","[""C"", ""O""]","[""N"", ""O""]",2,matched,1,True,0,19,True,False,4,2.370136260986328,fail,not_connected_to_anchor,False,not_connected_to_anchor,1,0,3,False,False,generated_fragment_not_connected_to_anchor
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_001300,complex_crossdocked_000026,diffsbdd_conditional_inpainting:pocket:case_001300,diffsbdd_conditional_inpainting:pocket:case_001300:008,8,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/preflight/diffsbdd_inpainting/case_001300/diffsbdd_pocket_candidate_008.sdf,True,True,True,False,False,0.050880860543625825,True,,,False,False,-1,,False,,False,False,False,False,False,False,False,"{""anchor_integrity"": false, ""candidate_readable"": true, ""edit_compliance"": false, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": false, ""old_clash_resolved"": false, ""pocket_retention"": false, ""scaffold_stable"": false}",adapter,generated_atom_element_mismatch:old_atom=11:Z=8,,-1,-1,-1,,,pocket10_all_atoms,23,preflight,8,pocket,0,ok,,True,,0.050880860543625825,2,2,0,"[0, 1]","[""C"", ""O""]","[""C"", ""C""]",2,matched,1,True,0,17,True,False,1,2.4743072986602783,fail,not_connected_to_anchor,False,not_connected_to_anchor,1,0,0,False,False,generated_fragment_not_connected_to_anchor
