candidate_id,postprocess_stage,failure_taxonomy,taxonomy_reason,rgroup_attributable,dominant_valid_rgroup,dominant_ratio_valid,dominant_ratio_all,predicted_dominant_is_oracle_ground_truth
complex_crossdocked_000003__cand_0018,standardized_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000003__cand_0019,raw_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000003__cand_0019,standardized_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000003__cand_0020,raw_generated,valid_no_severe_clash,no_severe_clash,False,,0.0,0.0,False
complex_crossdocked_000003__cand_0020,standardized_generated,valid_no_severe_clash,no_severe_clash,False,,0.0,0.0,False
complex_crossdocked_000004__cand_0001,raw_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0001,standardized_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0002,raw_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0002,standardized_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0003,raw_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0003,standardized_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0004,raw_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0004,standardized_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0005,raw_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0005,standardized_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0006,raw_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0006,standardized_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0007,raw_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0007,standardized_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0008,raw_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0008,standardized_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0009,raw_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0009,standardized_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0010,raw_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0010,standardized_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0011,raw_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0011,standardized_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0012,raw_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0012,standardized_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0013,raw_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0013,standardized_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0014,raw_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0014,standardized_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0015,raw_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0015,standardized_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0016,raw_generated,ligand_only_invalid,ligand_internal_severe_clash,False,,0.0,0.0,False
complex_crossdocked_000004__cand_0016,standardized_generated,ligand_only_invalid,ligand_internal_severe_clash,False,,0.0,0.0,False
complex_crossdocked_000004__cand_0017,raw_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0017,standardized_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0018,raw_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0018,standardized_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0019,raw_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0019,standardized_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0020,raw_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000004__cand_0020,standardized_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000005__cand_0001,raw_generated,valid_no_severe_clash,no_severe_clash,False,,0.0,0.0,False
complex_crossdocked_000005__cand_0001,standardized_generated,valid_no_severe_clash,no_severe_clash,False,,0.0,0.0,False
complex_crossdocked_000005__cand_0002,raw_generated,near_miss_contact,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000005__cand_0002,standardized_generated,near_miss_contact,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000005__cand_0003,raw_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000005__cand_0003,standardized_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000005__cand_0004,raw_generated,near_miss_contact,no_severe_clash,False,,0.0,0.0,False
complex_crossdocked_000005__cand_0004,standardized_generated,near_miss_contact,no_severe_clash,False,,0.0,0.0,False
complex_crossdocked_000005__cand_0005,raw_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000005__cand_0005,standardized_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000005__cand_0006,raw_generated,ligand_only_invalid,heavy_atom_count_out_of_range,False,,0.0,0.0,False
complex_crossdocked_000005__cand_0006,standardized_generated,ligand_only_invalid,heavy_atom_count_out_of_range,False,,0.0,0.0,False
complex_crossdocked_000005__cand_0007,raw_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000005__cand_0007,standardized_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000005__cand_0008,raw_generated,near_miss_contact,no_severe_clash,False,,0.0,0.0,False
complex_crossdocked_000005__cand_0008,standardized_generated,near_miss_contact,no_severe_clash,False,,0.0,0.0,False
complex_crossdocked_000005__cand_0009,raw_generated,ligand_only_invalid,heavy_atom_count_out_of_range,False,,0.0,0.0,False
complex_crossdocked_000005__cand_0009,standardized_generated,ligand_only_invalid,heavy_atom_count_out_of_range,False,,0.0,0.0,False
complex_crossdocked_000005__cand_0010,raw_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000005__cand_0010,standardized_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000005__cand_0011,raw_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000005__cand_0011,standardized_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000005__cand_0012,raw_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000005__cand_0012,standardized_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000005__cand_0013,raw_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000005__cand_0013,standardized_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000005__cand_0014,raw_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000005__cand_0014,standardized_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000005__cand_0015,raw_generated,valid_no_severe_clash,no_severe_clash,False,,0.0,0.0,False
complex_crossdocked_000005__cand_0015,standardized_generated,valid_no_severe_clash,no_severe_clash,False,,0.0,0.0,False
complex_crossdocked_000005__cand_0016,raw_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000005__cand_0016,standardized_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000005__cand_0017,raw_generated,near_miss_contact,no_severe_clash,False,,0.0,0.0,False
complex_crossdocked_000005__cand_0017,standardized_generated,near_miss_contact,no_severe_clash,False,,0.0,0.0,False
complex_crossdocked_000005__cand_0018,raw_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000005__cand_0018,standardized_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000005__cand_0019,raw_generated,ligand_only_invalid,heavy_atom_count_out_of_range,False,,0.0,0.0,False
complex_crossdocked_000005__cand_0019,standardized_generated,ligand_only_invalid,heavy_atom_count_out_of_range,False,,0.0,0.0,False
complex_crossdocked_000005__cand_0020,raw_generated,ligand_only_invalid,rdkit_sanitize_failed,False,,0.0,0.0,False
complex_crossdocked_000005__cand_0020,standardized_generated,ligand_only_invalid,rdkit_sanitize_failed,False,,0.0,0.0,False
complex_crossdocked_000006__cand_0001,raw_generated,scaffold_clash,scaffold_region_dominant_or_scored,True,,0.0,1.0,False
complex_crossdocked_000006__cand_0001,standardized_generated,scaffold_clash,scaffold_region_dominant_or_scored,True,,0.0,1.0,False
complex_crossdocked_000006__cand_0002,raw_generated,near_miss_contact,no_severe_clash,False,,0.0,0.0,False
complex_crossdocked_000006__cand_0002,standardized_generated,near_miss_contact,no_severe_clash,False,,0.0,0.0,False
complex_crossdocked_000006__cand_0003,raw_generated,scaffold_clash,scaffold_region_dominant_or_scored,True,,0.0,1.0,False
complex_crossdocked_000006__cand_0003,standardized_generated,scaffold_clash,scaffold_region_dominant_or_scored,True,,0.0,1.0,False
complex_crossdocked_000006__cand_0004,raw_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000006__cand_0004,standardized_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000006__cand_0005,raw_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000006__cand_0005,standardized_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000006__cand_0006,raw_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000006__cand_0006,standardized_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000006__cand_0007,raw_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000006__cand_0007,standardized_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000006__cand_0008,raw_generated,scaffold_clash,scaffold_region_dominant_or_scored,True,,0.0,0.8630254099547027,False
complex_crossdocked_000006__cand_0008,standardized_generated,scaffold_clash,scaffold_region_dominant_or_scored,True,,0.0,0.8630254099547027,False
complex_crossdocked_000006__cand_0009,raw_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000006__cand_0009,standardized_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000006__cand_0010,raw_generated,global_pose_failure,global_pose_threshold_exceeded,True,R1,1.0,0.7118217614283583,False
complex_crossdocked_000006__cand_0010,standardized_generated,global_pose_failure,global_pose_threshold_exceeded,True,R1,1.0,0.7118217614283583,False
complex_crossdocked_000006__cand_0011,raw_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000006__cand_0011,standardized_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000006__cand_0012,raw_generated,valid_no_severe_clash,no_severe_clash,False,,0.0,0.0,False
complex_crossdocked_000006__cand_0012,standardized_generated,valid_no_severe_clash,no_severe_clash,False,,0.0,0.0,False
complex_crossdocked_000006__cand_0013,raw_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000006__cand_0013,standardized_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000006__cand_0014,raw_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000006__cand_0014,standardized_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000006__cand_0015,raw_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000006__cand_0015,standardized_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000006__cand_0016,raw_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000006__cand_0016,standardized_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000006__cand_0017,raw_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000006__cand_0017,standardized_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000006__cand_0018,raw_generated,near_miss_contact,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000006__cand_0018,standardized_generated,near_miss_contact,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000006__cand_0019,raw_generated,near_miss_contact,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000006__cand_0019,standardized_generated,near_miss_contact,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000006__cand_0020,raw_generated,global_pose_failure,global_pose_threshold_exceeded,True,R1,1.0,0.49040672401615015,False
complex_crossdocked_000006__cand_0020,standardized_generated,global_pose_failure,global_pose_threshold_exceeded,True,R1,1.0,0.49040672401615015,False
complex_crossdocked_000007__cand_0001,raw_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000007__cand_0001,standardized_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000007__cand_0002,raw_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000007__cand_0002,standardized_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000007__cand_0003,raw_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000007__cand_0003,standardized_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000007__cand_0004,raw_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000007__cand_0004,standardized_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000007__cand_0005,raw_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000007__cand_0005,standardized_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000007__cand_0006,raw_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000007__cand_0006,standardized_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000007__cand_0007,raw_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000007__cand_0007,standardized_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000007__cand_0008,raw_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000007__cand_0008,standardized_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000007__cand_0009,raw_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000007__cand_0009,standardized_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000007__cand_0010,raw_generated,near_miss_contact,no_severe_clash,False,,0.0,0.0,False
complex_crossdocked_000007__cand_0010,standardized_generated,near_miss_contact,no_severe_clash,False,,0.0,0.0,False
complex_crossdocked_000007__cand_0011,raw_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000007__cand_0011,standardized_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000007__cand_0012,raw_generated,near_miss_contact,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000007__cand_0012,standardized_generated,near_miss_contact,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000007__cand_0013,raw_generated,near_miss_contact,no_severe_clash,True,R1,1.0,0.0,False
complex_crossdocked_000007__cand_0013,standardized_generated,near_miss_contact,no_severe_clash,True,R1,1.0,0.0,False
complex_crossdocked_000007__cand_0014,raw_generated,valid_no_severe_clash,no_severe_clash,False,,0.0,0.0,False
complex_crossdocked_000007__cand_0014,standardized_generated,valid_no_severe_clash,no_severe_clash,False,,0.0,0.0,False
complex_crossdocked_000007__cand_0015,raw_generated,single_rgroup_clash,dominant_valid_rgroup,True,R2,1.0,0.9997648792097169,False
complex_crossdocked_000007__cand_0015,standardized_generated,single_rgroup_clash,dominant_valid_rgroup,True,R2,1.0,0.9997648792097169,False
complex_crossdocked_000007__cand_0016,raw_generated,valid_no_severe_clash,no_severe_clash,False,,0.0,0.0,False
complex_crossdocked_000007__cand_0016,standardized_generated,valid_no_severe_clash,no_severe_clash,False,,0.0,0.0,False
complex_crossdocked_000007__cand_0017,raw_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000007__cand_0017,standardized_generated,valid_no_severe_clash,no_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000007__cand_0018,raw_generated,ligand_only_invalid,ligand_internal_severe_clash,False,,0.0,0.0,False
complex_crossdocked_000007__cand_0018,standardized_generated,ligand_only_invalid,ligand_internal_severe_clash,False,,0.0,0.0,False
complex_crossdocked_000007__cand_0019,raw_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000007__cand_0019,standardized_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000007__cand_0020,raw_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
complex_crossdocked_000007__cand_0020,standardized_generated,ligand_only_invalid,ligand_internal_severe_clash,True,,0.0,0.0,False
